date,quarter,num_components,raw_weight_coverage,index_iv,out_of_bounds,implied,realized,spread,zscore,position
2018-06-07,2018Q1,117,0.8554151351329617,0.0885005,False,0.2072370667493863,0.2531830718471957,-0.045946005097809384,0.8291740054992828,1
2018-06-08,2018Q1,117,0.8554151351329617,0.0848775,False,0.2015753795612887,0.2588457984483261,-0.057270418887037405,0.7067685597862868,1
2018-06-11,2018Q1,132,0.9024183344487772,0.089364,False,0.2104680271167056,0.2701893586852672,-0.05972133156856163,0.660060052736724,1
2018-06-12,2018Q1,132,0.9024183344487772,0.087626,False,0.205745898063231,0.2640213183257967,-0.058275420262565686,0.6470696676444474,1
2018-06-13,2018Q1,132,0.9024183344487772,0.093539,False,0.2378210861533747,0.2740712210230391,-0.03625013486966441,0.8132168407981749,1
2018-06-14,2018Q1,132,0.9024183344487772,0.088237,False,0.2163946887354676,0.2692899949666709,-0.05289530623120328,0.651244633044461,1
2018-06-15,2018Q1,132,0.9004947434077,0.084398,False,0.1970218209549729,0.2679282920077211,-0.07090647105274822,0.47842427464296783,1
2018-06-18,2018Q1,131,0.8981582239703735,0.0908475,False,0.1946748356708144,0.2497892248927687,-0.0551143892219543,0.6167963458200699,1
2018-06-19,2018Q1,131,0.8981582239703735,0.097616,False,0.2110152675630169,0.2504347331004685,-0.0394194655374516,0.7579984962216917,1
2018-06-20,2018Q1,131,0.8981582239703735,0.096094,False,0.2063880708354994,0.2502510878315482,-0.043863016996048804,0.6983930199619077,1
2018-06-21,2018Q1,131,0.8981582239703735,0.1098119999999999,False,0.2500185030319547,0.2520150584833083,-0.0019965554513535766,1.0397609243042965,1
2018-06-22,2018Q1,131,0.8981582239703735,0.1021084999999999,False,0.2288147622565209,0.2286645823623863,0.00015017989413459998,1.0300719712897017,1
2018-06-25,2018Q1,131,0.8981582239703735,0.1292785,False,0.2612631819867814,0.2580256477839833,0.003237534202798098,1.0262568439697812,1
2018-06-26,2018Q1,131,0.8981582239703735,0.1245465,False,0.2549523341647031,0.2549116943292244,4.063983547869521e-05,0.9669599710241353,1
2018-06-27,2018Q1,131,0.8981582239703735,0.142938,False,0.3095672851645421,0.2570912591764485,0.052476025988093644,1.362190609481962,1
2018-06-28,2018Q1,132,0.9004947434077,0.130875,False,0.2666385914821437,0.2585725681408976,0.00806602334124612,0.9560836999327558,1
2018-06-29,2018Q1,132,0.9004947434077,0.120187,False,0.2327897838696433,0.2556321842869699,-0.022842400417326575,0.6695262270967731,1
2018-07-02,2018Q2,116,0.8514307448563316,0.1195745,False,0.2134753878189411,0.2666435793922467,-0.0531681915733056,0.38582946323525946,1
2018-07-03,2018Q2,116,0.8514307448563316,0.1236735,False,0.220748868735457,0.2586303270471233,-0.03788145831166631,0.4998014360487158,1
2018-07-05,2018Q2,116,0.8514307448563316,0.11431,False,0.1920736322994101,0.2691196076570114,-0.07704597535760127,0.13791160736708047,1
2018-07-06,2018Q2,116,0.8514307448563316,0.101739,False,0.1619506448957535,0.2807869804769674,-0.11883633558121387,-0.25133274304304787,0
2018-07-09,2018Q2,130,0.8964515856556621,0.086662,False,0.1262085473542597,0.2773666511570466,-0.1511581038027869,-0.5705194230256981,0
2018-07-10,2018Q2,130,0.8964515856556621,0.0914215,False,0.1455605495637873,0.278273003028331,-0.13271245346454372,-0.4446257576962092,0
2018-07-11,2018Q2,131,0.8986559818237578,0.100006,False,0.1657833198883241,0.2651597848027165,-0.09937646491439242,-0.1828914356709891,0
2018-07-12,2018Q2,131,0.8986559818237578,0.0910995,False,0.1411782502761026,0.2474229661837697,-0.1062447159076671,-0.3117009201832917,0
2018-07-13,2018Q2,131,0.8986559818237578,0.087688,False,0.1344796161485805,0.2402722037492484,-0.1057925876006679,-0.3785592128672949,0
2018-07-16,2018Q2,131,0.8986559818237578,0.089226,False,0.1350049074118878,0.2179660072430777,-0.08296109983118988,-0.1693858295927128,0
2018-07-17,2018Q2,131,0.8986559818237578,0.084586,False,0.124804593267561,0.2141446902992263,-0.0893400970316653,-0.30591822225272197,0
2018-07-18,2018Q2,131,0.8986559818237578,0.0861794999999999,False,0.1303301379596816,0.2126415833416043,-0.0823114453819227,-0.25789435423633605,0
2018-07-19,2018Q2,131,0.8986559818237578,0.092142,False,0.1472519104050347,0.2020704735875724,-0.054818563182537694,0.08758527202642945,0
2018-07-20,2018Q2,130,0.8964515856556621,0.0887485,False,0.1495280776883318,0.2046674303105179,-0.05513935262218611,0.04970032440253701,0
2018-07-23,2018Q2,130,0.8964515856556621,0.0923525,False,0.165726252178972,0.20108087376448,-0.035354621585508006,0.31793260710384197,0
2018-07-24,2018Q2,131,0.8986559818237578,0.0964895,False,0.1936419793505958,0.2029350460808332,-0.009293066730237415,0.7064698334031057,0
2018-07-25,2018Q2,131,0.8986559818237578,0.087048,False,0.1638565732387509,0.2085504230266574,-0.0446938497879065,0.09669942033004968,0
2018-07-26,2018Q2,131,0.8986559818237578,0.0882175,False,0.1653633560334996,0.1996692491205726,-0.03430589308707299,0.24039497700161122,0
2018-07-27,2018Q2,130,0.8947923208693486,0.0990959999999999,False,0.2246254168941562,0.204202747399581,0.02042266949457519,1.1759180869260362,1
2018-07-30,2018Q2,116,0.8514307448563316,0.103632,False,0.2218820738491451,0.2165216824803253,0.0053603913688198,0.8764143782613105,1
2018-07-31,2018Q2,116,0.8514307448563316,0.100492,False,0.2155618849266986,0.2142211143948953,0.001340770531803287,0.7823440019814337,1
2018-08-01,2018Q2,116,0.8514307448563316,0.0946655,False,0.2068572863824707,0.2007081587518181,0.00614912763065259,0.8441255685847491,1
2018-08-02,2018Q2,116,0.8514307448563316,0.088539,False,0.1914414280717881,0.2026950482538854,-0.011253620182097301,0.4944724206539819,1
2018-08-03,2018Q2,116,0.8514307448563316,0.082703,False,0.1827731078494519,0.1949186926757465,-0.012145584826294603,0.455054847940034,1
2018-08-06,2018Q2,116,0.8514307448563316,0.0800005,False,0.1828518329457678,0.2002169344712007,-0.017365101525432913,0.32749013281068157,1
2018-08-07,2018Q2,116,0.8514307448563316,0.0775295,False,0.1767092237400513,0.1564184496858854,0.020290774054165905,1.0501940637607738,1
2018-08-08,2018Q2,116,0.8514307448563316,0.078217,False,0.1891032752587556,0.1583106418436417,0.0307926334151139,1.2210613538693753,1
2018-08-09,2018Q2,116,0.8514307448563316,0.0820569999999999,False,0.2097281306566674,0.142133097810391,0.06759503284627641,1.8724443115073472,1
2018-08-10,2018Q2,116,0.8514307448563316,0.089402,False,0.233999289413269,0.1515569392577022,0.08244235015556681,2.046494710942676,1
2018-08-13,2018Q2,131,0.8986559818237578,0.100828,False,0.2767347007535466,0.1534435822121035,0.12329111854144312,2.6045278462451176,1
2018-08-14,2018Q2,130,0.8964515856556621,0.092834,False,0.2550665118530341,0.1581056630396128,0.09696084881342129,2.0458914328663727,1
2018-08-15,2018Q2,130,0.8961491786975166,0.1077839999999999,False,0.2946760282143962,0.1632793440566804,0.1313966841577158,2.46665598341167,1
2018-08-16,2018Q2,131,0.8986559818237578,0.095785,False,0.2547493289615836,0.1617087358976989,0.09304059306388468,1.78532179673815,1
2018-08-17,2018Q2,130,0.8964515856556621,0.088743,False,0.2416698973938678,0.1528720548710468,0.088797842522821,1.6626105756375127,1
2018-08-20,2018Q2,130,0.8964515856556621,0.0877965,False,0.2292118020447218,0.1411610054228516,0.08805079662187021,1.6031050445534363,1
2018-08-21,2018Q2,130,0.8964515856556621,0.086742,False,0.2302211505767391,0.1373663067923127,0.09285484378442638,1.628213558707913,1
2018-08-22,2018Q2,129,0.8939568999534814,0.0863825,False,0.2325872640761465,0.1263772715557831,0.1062099925203634,1.8345681955231967,1
2018-08-23,2018Q2,129,0.8939568999534814,0.088043,False,0.2415074382558457,0.1175512870547861,0.1239561512010596,2.020419973004382,1
2018-08-24,2018Q2,128,0.8892739219405807,0.082481,False,0.2237967499942459,0.1238430638793416,0.0999536861149043,1.6294904116966442,1
2018-08-27,2018Q2,126,0.8842512132656677,0.0820905,False,0.2108691834636415,0.1384134929895386,0.07245569047410291,1.1930148062185284,1
2018-08-28,2018Q2,127,0.8878658016998615,0.0839135,False,0.2219996081878704,0.1405222372328934,0.08147737095497701,1.27726176634568,1
2018-08-29,2018Q2,129,0.8939568999534814,0.0850259999999999,False,0.2298127851138316,0.1458256671084967,0.0839871180053349,1.268282137643743,1
2018-08-30,2018Q2,127,0.8875864358728311,0.091291,False,0.2458499457259404,0.146974759071629,0.09887518665431141,1.419867371342095,1
2018-08-31,2018Q2,129,0.8940638277216796,0.084781,False,0.209974002823451,0.1491774077422941,0.060796595081156896,0.8696578560320734,1
2018-09-04,2018Q2,116,0.8514307448563316,0.0921275,False,0.2097770762380202,0.1553998172468905,0.05437725899112969,0.7563496521035231,1
2018-09-05,2018Q2,116,0.8514307448563316,0.0972875,False,0.2165974545017052,0.1518645719745029,0.0647328825272023,0.8687071876650345,1
2018-09-06,2018Q2,116,0.8514307448563316,0.1024675,False,0.2334077646471651,0.1450668012658025,0.0883409633813626,1.1509520002794136,1
2018-09-07,2018Q2,116,0.8514307448563316,0.0987805,False,0.2208001681850487,0.1525506619474098,0.0682495062376389,0.8513546303828076,1
2018-09-10,2018Q2,130,0.8964515856556621,0.0984495,False,0.2176421581521341,0.142813569335248,0.07482858881688612,0.909884961549446,1
2018-09-11,2018Q2,130,0.8964515856556621,0.0913585,False,0.1875827676425195,0.1393123294614494,0.0482704381810701,0.5284005092377001,1
2018-09-12,2018Q2,130,0.8964515856556621,0.090358,False,0.1866400207504163,0.1375901361045369,0.049049884645879394,0.5176466749232965,1
2018-09-13,2018Q2,130,0.8964515856556621,0.0838805,False,0.1733042296646438,0.1529943706059581,0.02030985905868568,0.11196067272011573,1
2018-09-14,2018Q2,130,0.8964515856556621,0.0799505,False,0.168063527860404,0.1543400221296457,0.013723505730758284,0.008521965897152465,1
2018-09-17,2018Q2,130,0.8964515856556621,0.0918205,False,0.1754770023353019,0.160567341671552,0.01490966066374988,0.020995332774448948,1
2018-09-18,2018Q2,130,0.8964515856556621,0.089182,False,0.1826099330145911,0.1647907271340398,0.017819205880551303,0.05706820280318289,1
2018-09-19,2018Q2,130,0.8964515856556621,0.0865555,False,0.174471231411338,0.1585875448451989,0.015883686566139088,0.02747091388203876,1
2018-09-20,2018Q2,130,0.8964515856556621,0.083746,False,0.1733103086979076,0.1714621385172779,0.001848170180629688,-0.16657114353301894,0
2018-09-21,2018Q2,130,0.8964515856556621,0.082175,False,0.1711164508391678,0.1702221511296874,0.0008942997094804062,-0.16824005807645534,0
2018-09-24,2018Q2,130,0.8964515856556621,0.0891845,False,0.1586482969048165,0.1527007883671382,0.005947508537678281,-0.09788218657027448,0
2018-09-25,2018Q2,130,0.8964515856556621,0.0910525,False,0.1632759651032992,0.144937535887556,0.01833842921574319,0.06407216056587338,0
2018-09-26,2018Q2,131,0.8986559818237578,0.094624,False,0.1736659705127347,0.1440472337964059,0.02961873671632878,0.2026713017660863,0
2018-09-27,2018Q2,131,0.8986559818237578,0.0887775,False,0.1561745397497085,0.1294671931785426,0.026707346571165885,0.14769779305193184,0
2018-09-28,2018Q2,131,0.8986559818237578,0.085609,False,0.1443074870214577,0.1140803193974502,0.03022716762400751,0.17451516895735897,0
2018-10-01,2018Q3,117,0.8573014678876264,0.0851585,False,0.1246535145265667,0.1262187314534028,-0.0015652169268360883,-0.315703546058135,0
2018-10-02,2018Q3,117,0.8573014678876264,0.086261,False,0.1209763014158435,0.124585658125249,-0.003609356709405487,-0.40401214328520746,0
2018-10-03,2018Q3,117,0.8573014678876264,0.088309,False,0.1252342022875502,0.1245743637301758,0.0006598385573743926,-0.39185761705476824,0
2018-10-04,2018Q3,118,0.8637502757640158,0.105041,False,0.1584150966617206,0.1443553786364288,0.014059718025291795,-0.2109774785270259,0
2018-10-05,2018Q3,118,0.8637502757640158,0.1124449999999999,False,0.1801243253079881,0.1542300898025733,0.02589423550541481,-0.04964784035222206,0
2018-10-08,2018Q3,134,0.9123174511413876,0.1164705,False,0.1918495962943665,0.1384050348300937,0.05344456146427279,0.41318686960771966,0
2018-10-09,2018Q3,133,0.9100903537204772,0.126142,False,0.2266776593642413,0.1227807349987845,0.1038969243654568,1.3315755715462076,1
2018-10-10,2018Q3,134,0.9123174511413876,0.178175,False,0.3350696211706294,0.3305330882540049,0.0045365329166244805,-0.6331616687720549,0
2018-10-11,2018Q3,134,0.9123174511413876,0.2165795,False,0.43002008907058,0.3555980916861153,0.0744219973844647,0.7539654896614993,0
2018-10-12,2018Q3,133,0.9100903537204772,0.1710829999999999,False,0.3218839035619706,0.3837096523261131,-0.061825748764142485,-2.1031396218944343,0
2018-10-15,2018Q3,134,0.9123174511413876,0.1743279999999999,False,0.3520195596047695,0.383451136537996,-0.03143157693322651,-1.4961808067340705,0
2018-10-16,2018Q3,134,0.9123174511413876,0.1436095,False,0.2826376298940083,0.4320580359265829,-0.14942040603257456,-3.5783323450950864,0
2018-10-17,2018Q3,133,0.9100903537204772,0.142656,False,0.2782991995735512,0.4318769654100938,-0.1535777658365426,-3.2819050413428363,0
2018-10-18,2018Q3,133,0.9100903537204772,0.1669575,False,0.3257514149118195,0.4499078060870075,-0.12415639117518795,-2.621526760284275,0
2018-10-19,2018Q3,134,0.9123174511413876,0.1599745,False,0.3225491458420862,0.4343060094960254,-0.11175686365393916,-2.306500031487218,0
2018-10-22,2018Q3,134,0.9123174511413876,0.1617624999999999,False,0.3476862309786724,0.4302889886197549,-0.08260275764108249,-1.76252063386995,0
2018-10-23,2018Q3,134,0.9123174511413876,0.1765479999999999,False,0.375234772593973,0.4229276898732224,-0.0476929172792494,-1.1903695581714855,0
2018-10-24,2018Q3,134,0.9123174511413876,0.2177915,False,0.4378079486321831,0.4724528921082119,-0.03464494347602881,-0.9731536206234542,0
2018-10-25,2018Q3,134,0.9123174511413876,0.1937255,False,0.4085204624471313,0.4870634521732905,-0.0785429897261592,-1.5907732841487807,0
2018-10-26,2018Q3,134,0.9123174511413876,0.210828,False,0.4411763150442162,0.4905877863597838,-0.04941147131556756,-1.134250017503499,0
2018-10-29,2018Q3,117,0.8573014678876264,0.2093545,False,0.3870622487178036,0.486206281809777,-0.0991440330919734,-1.8057818586703687,0
2018-10-30,2018Q3,117,0.8573014678876264,0.1975965,False,0.3977698050366413,0.4851331316129161,-0.08736332657627482,-1.5876093441830852,0
2018-10-31,2018Q3,117,0.8573014678876264,0.1838739999999999,False,0.3937697685664056,0.4844161822914101,-0.09064641372500448,-1.5733909364697793,0
2018-11-01,2018Q3,118,0.8637502757640158,0.1656059999999999,False,0.3515009366643997,0.4786637293282979,-0.12716279266389824,-1.9757362192116799,0
2018-11-02,2018Q3,118,0.8637502757640158,0.1668635,False,0.3562243692921428,0.4649889891365834,-0.10876461984444058,-1.6542177862910963,0
2018-11-05,2018Q3,118,0.8637502757640158,0.1667415,False,0.3605199369015954,0.4660553735062689,-0.10553543660467352,-1.5476324995919035,0
2018-11-06,2018Q3,118,0.8637502757640158,0.1671405,False,0.3906212901956273,0.4683170179934042,-0.07769572779777689,-1.1495957401844736,0
2018-11-07,2018Q3,118,0.8637502757640158,0.1375684999999999,False,0.340417246640708,0.4924290233148877,-0.1520117766741797,-2.0158587705590594,0
2018-11-08,2018Q3,118,0.8637502757640158,0.138487,False,0.3428363788102096,0.489333188063566,-0.1464968092533564,-1.8703454796388836,0
2018-11-09,2018Q3,118,0.8637502757640158,0.142848,False,0.3247829910930773,0.4899325769386831,-0.1651495858456058,-2.0028492618103737,0
2018-11-12,2018Q3,133,0.9100903537204772,0.1750525,False,0.3874982890776287,0.492564217645019,-0.10506592856739033,-1.219224696340827,0
2018-11-13,2018Q3,133,0.9100903537204772,0.172399,False,0.3820512762541254,0.4906840791360045,-0.1086328028818791,-1.2212035502337262,0
2018-11-14,2018Q3,133,0.9100903537204772,0.1834965,False,0.3920724090600231,0.4924223415758407,-0.10034993251581759,-1.083575147517267,0
2018-11-15,2018Q3,134,0.9123174511413876,0.1732635,False,0.3844859665714643,0.4957280585570947,-0.1112420919856304,-1.1812330349316056,0
2018-11-16,2018Q3,133,0.9100903537204772,0.1585099999999999,False,0.3577443899662664,0.4896463935413556,-0.1319020035750892,-1.39858083608699,0
2018-11-19,2018Q3,133,0.9100903537204772,0.1809305,False,0.3853858584198937,0.4942760681276057,-0.10889020970771202,-1.0767550757451199,0
2018-11-20,2018Q3,134,0.9123174511413876,0.199313,False,0.4049610282650204,0.495715378973314,-0.09075435070829363,-0.8182397349797418,0
2018-11-21,2018Q3,133,0.9100903537204772,0.1822745,False,0.4040338015172677,0.4565486759357007,-0.052514874418433,-0.3062144469346648,0
2018-11-23,2018Q3,133,0.9100903537204772,0.1809555,False,0.3673710928492314,0.4499072644154359,-0.08253617156620446,-0.6696878400338694,0
2018-11-26,2018Q3,134,0.9123174511413876,0.1623605,False,0.3765310279828589,0.4508084048106177,-0.07427737682775876,-0.5354326198679502,0
2018-11-27,2018Q3,133,0.9100903537204772,0.1651159999999999,False,0.4039672239516967,0.4517126570112541,-0.04774543305955742,-0.15540769699743073,0
2018-11-28,2018Q3,133,0.9100903537204772,0.1611165,False,0.4204193038592271,0.4615727894461626,-0.04115348558693549,-0.044034528640766825,0
2018-11-29,2018Q3,131,0.9042297780536506,0.165831,False,0.4288970661927783,0.4672754063776314,-0.03837834018485309,0.0186006364661308,0
2018-11-30,2018Q3,132,0.906627610442905,0.1625115,False,0.4174469323045382,0.4597761206131083,-0.042329188308570076,-0.006613241166570986,0
2018-12-03,2018Q3,117,0.8602875324864436,0.1369739999999999,False,0.3674543526014702,0.4810426914461845,-0.11358833884471431,-1.0116555770391653,0
2018-12-04,2018Q3,117,0.8602875324864436,0.1793745,False,0.4494243822857721,0.5263034625772578,-0.07687908029148571,-0.44506848582086095,0
2018-12-06,2018Q3,117,0.8602875324864436,0.184385,False,0.4278030117555079,0.5272626857152078,-0.09945967395969996,-0.7592398010423339,0
2018-12-07,2018Q3,117,0.8602875324864436,0.2031945,False,0.4485488807524611,0.5228861715708941,-0.07433729081843304,-0.3495363834606751,0
2018-12-10,2018Q3,133,0.9088547078638156,0.197141,False,0.4231096741612301,0.499788000578295,-0.0766783264170649,-0.36445767290341274,0
2018-12-11,2018Q3,133,0.9088547078638156,0.1903409999999999,False,0.4207308828392699,0.4952590730711492,-0.07452819023187929,-0.3101226759712184,0
2018-12-12,2018Q3,133,0.9088547078638156,0.1893145,False,0.4602356634448747,0.5089626884942137,-0.04872702504933896,0.11857678532209784,0
2018-12-13,2018Q3,133,0.9088547078638156,0.180052,False,0.4336073061452816,0.5106919721281193,-0.07708466598283775,-0.3156696503949814,0
2018-12-14,2018Q3,133,0.9088547078638156,0.1876465,False,0.410283703171014,0.5230721308334472,-0.11278842766243319,-0.8668110286394621,0
2018-12-17,2018Q3,133,0.9088547078638156,0.2143985,False,0.4316908056191563,0.5333577902652686,-0.10166698464611235,-0.6599069280081916,0
2018-12-18,2018Q3,132,0.906627610442905,0.220279,False,0.4576806280100118,0.5384002613058334,-0.0807196332958216,-0.2954244308290844,0
2018-12-19,2018Q3,133,0.9088547078638156,0.2157055,False,0.4369323335398148,0.5452918029257189,-0.10835946938590407,-0.7272686756647306,0
2018-12-20,2018Q3,133,0.9088547078638156,0.246047,False,0.4855069744043781,0.5463960497296447,-0.060889075325266606,0.08914113425084325,0
2018-12-21,2018Q3,132,0.9060602018974544,0.2605735,False,0.4906354033061288,0.5245107584150264,-0.033875355108897554,0.5776645756109797,0
2018-12-24,2018Q3,132,0.9060602018974544,0.305828,False,0.5521625504540502,0.5382623005973772,0.01390024985667293,1.417774597530528,1
2018-12-26,2018Q3,132,0.9060602018974544,0.262282,False,0.4806044934696171,0.6401159630039456,-0.1595114695343285,-1.5574797958958173,0
2018-12-27,2018Q3,132,0.9060602018974544,0.270619,False,0.5153399412526876,0.6388127841265862,-0.12347284287389859,-0.8959728623828106,0
2018-12-28,2018Q3,132,0.9060602018974544,0.2449865,False,0.4657070131455186,0.6424397821185567,-0.17673276897303808,-1.757605725810673,0
2018-12-31,2018Q3,116,0.8574930265200826,0.2273839999999999,False,0.4066824325473753,0.6531379248830571,-0.24645549233568181,-2.743689472324882,0
2019-01-02,2018Q4,112,0.8450086950656132,0.2053245,False,0.3653606484024853,0.6459013245586933,-0.28054067615620804,-3.021417869672957,0
2019-01-03,2018Q4,112,0.8450086950656132,0.22901,False,0.4027041918222602,0.6499698175667997,-0.24726562574453953,-2.3766990232801772,0
2019-01-04,2018Q4,112,0.8450086950656132,0.1881225,False,0.3303453676380759,0.6875472478621696,-0.35720188022409366,-3.603689292071554,0
2019-01-07,2018Q4,133,0.9110973595161388,0.186559,False,0.3430293334076951,0.6730125523655088,-0.32998321895781374,-3.0710384958200154,0
2019-01-08,2018Q4,133,0.9110973595161388,0.1756075,False,0.3248313747820728,0.6752267225683408,-0.350395347786268,-3.0502619087980687,0
2019-01-09,2018Q4,133,0.9110973595161388,0.1725715,False,0.3277893867221367,0.6712291123917346,-0.34343972566959785,-2.8054485139508656,0
2019-01-10,2018Q4,132,0.9088626317176056,0.1680249999999999,False,0.3228343412901244,0.6681853834997231,-0.3453510422095987,-2.6127158026724824,0
2019-01-11,2018Q4,132,0.9088626317176056,0.1525535,False,0.2831017300836352,0.6686948876218101,-0.38559315753817486,-2.8239100748034907,0
2019-01-14,2018Q4,132,0.9088626317176056,0.1587955,False,0.3148451571161296,0.655056830014847,-0.34021167289871745,-2.197892234516425,0
2019-01-15,2018Q4,133,0.9110973595161388,0.1483085,False,0.3007570083648503,0.6549840479685264,-0.3542270396036761,-2.211105394015187,0
2019-01-16,2018Q4,133,0.9110973595161388,0.148187,False,0.3068399881669642,0.6500715533219309,-0.3432315651549667,-1.992822753745185,0
2019-01-17,2018Q4,133,0.9110973595161388,0.1433975,False,0.2941982785016055,0.6570873598286422,-0.3628890813270367,-2.0631637177741564,0
2019-01-18,2018Q4,133,0.9110973595161388,0.142604,False,0.3234259693953017,0.640970660553,-0.3175446911576983,-1.5744493572325664,0
2019-01-22,2018Q4,133,0.9110973595161388,0.1661544999999999,False,0.3643577040170289,0.6497311154631369,-0.285373411446108,-1.2367711383987048,0
2019-01-23,2018Q4,133,0.9110973595161388,0.1654749999999999,False,0.372430906259138,0.6297615899220155,-0.2573306836628775,-0.9504258497664154,0
2019-01-24,2018Q4,133,0.9110973595161388,0.152995,False,0.3256738707128492,0.6300391142629058,-0.3043652435500566,-1.3277307337717783,0
2019-01-25,2018Q4,133,0.9110973595161388,0.142505,False,0.3153927073988185,0.6242600586025883,-0.3088673512037698,-1.3197337302081926,0
2019-01-28,2018Q4,112,0.8450086950656132,0.1581015,False,0.3437576309795592,0.6281830453753717,-0.28442541439581254,-1.0667156401034692,0
2019-01-29,2018Q4,112,0.8450086950656132,0.1608875,False,0.3494372702067603,0.6252762467163271,-0.2758389765095668,-0.9591389902332011,0
2019-01-30,2018Q4,112,0.8450086950656132,0.1494384999999999,False,0.3420822111697483,0.6158909841419226,-0.27380877297217426,-0.9113605420767547,0
2019-01-31,2018Q4,112,0.8450086950656132,0.1391715,False,0.3254173803527312,0.5920784273904339,-0.2666610470377027,-0.8243586331204543,0
2019-02-01,2018Q4,112,0.8450086950656132,0.1312605,False,0.3269134411143344,0.589384952667592,-0.26247151155325765,-0.7635538501767544,0
2019-02-04,2018Q4,133,0.9110973595161388,0.126709,False,0.3302441257521086,0.5766040512299909,-0.24635992547788232,-0.602693829411769,0
2019-02-05,2018Q4,133,0.9110973595161388,0.126593,False,0.3552521880035895,0.5692795881849037,-0.21402740018131416,-0.30283654405864446,0
2019-02-06,2018Q4,133,0.9110973595161388,0.129411,False,0.3732523157844256,0.5557503239257018,-0.1824980081412762,-0.022027381959668482,0
2019-02-07,2018Q4,133,0.9110973595161388,0.1360215,False,0.3712116556606084,0.5271030056408137,-0.15589134998020532,0.21275342803368877,0
2019-02-08,2018Q4,133,0.9110973595161388,0.1290545,False,0.3307869594682803,0.3985972278363879,-0.0678102683681076,0.9635797590631509,0
2019-02-11,2018Q4,133,0.9110973595161388,0.1344715,False,0.3613589078210104,0.3981598750799031,-0.0368009672588927,1.2122522810507383,1
2019-02-12,2018Q4,133,0.9110973595161388,0.1250665,False,0.3453591705947637,0.4043152354570591,-0.05895606486229543,1.0082027149789399,1
2019-02-13,2018Q4,133,0.9110973595161388,0.1265545,False,0.3615754715122348,0.4016772065927605,-0.040101735080525724,1.152121659320058,1
2019-02-14,2018Q4,133,0.9110973595161388,0.1318929999999999,False,0.381807789900791,0.4059263953038562,-0.024118605403065208,1.2613648688545156,1
2019-02-15,2018Q4,133,0.9110973595161388,0.1179185,False,0.3296094191999988,0.3521826979339474,-0.0225732787339486,1.243495711798553,1
2019-02-19,2018Q4,132,0.908261386893644,0.1215405,False,0.3426663068741861,0.2448709050360136,0.09779540183817248,2.131340212472131,1
2019-02-20,2018Q4,131,0.903891975099802,0.1163225,False,0.3201205683044585,0.2476311819386439,0.07248938636581462,1.856051318391894,1
2019-02-21,2018Q4,131,0.9044999323853848,0.1186605,False,0.3211437068999135,0.2469281094569529,0.0742155974429606,1.812081248040285,1
2019-02-22,2018Q4,131,0.9038403644389456,0.108293,False,0.2851134339119738,0.2495052138294551,0.03560822008251871,1.4796827114060156,1
2019-02-25,2018Q4,112,0.8450086950656132,0.1155075,False,0.3179008909973583,0.2592731522786294,0.058627738718728895,1.6047155133684696,1
2019-02-26,2018Q4,111,0.8410281441978396,0.1168915,False,0.3339723519466268,0.2632220622136369,0.07075028973298986,1.6490931907313373,1
2019-02-27,2018Q4,111,0.8410281441978396,0.1185635,False,0.3423505111724806,0.255412717217536,0.08693779395494461,1.7159831236940877,1
2019-02-28,2018Q4,112,0.8450086950656132,0.118243,False,0.334632133234575,0.2504496315285245,0.08418250170605052,1.6518508110777372,1
2019-03-01,2018Q4,112,0.8450086950656132,0.1031665,False,0.2703712417203574,0.2627237994791143,0.007647442241243141,1.1083861397563384,1
2019-03-04,2018Q4,112,0.8450086950656132,0.114426,False,0.290661066727969,0.2620110728652059,0.028649993862763068,1.2218277766670496,1
2019-03-05,2018Q4,112,0.8450086950656132,0.1159095,False,0.3189172423765358,0.2507985778626004,0.06811866451393539,1.4507458981391348,1
2019-03-06,2018Q4,112,0.8450086950656132,0.1268515,False,0.358641201387165,0.2237490178628967,0.1348921835242683,1.8200951704419512,1
2019-03-07,2018Q4,112,0.8450086950656132,0.139859,False,0.4039519996843393,0.2470796790895888,0.1568723205947505,1.8816242820890703,1
2019-03-08,2018Q4,112,0.8450086950656132,0.133427,False,0.3591856009645153,0.255692094358488,0.1034935066060273,1.4969679939203944,1
2019-03-11,2018Q4,133,0.9110973595161388,0.116495,False,0.3294729681131016,0.2686036812639404,0.06086928684916121,1.2041925829578135,1
2019-03-12,2018Q4,133,0.9110973595161388,0.1098595,False,0.3016340931591691,0.2532145733576471,0.04841951980152204,1.1085001670823753,1
2019-03-13,2018Q4,132,0.9088626317176056,0.1085095,False,0.3101111285990403,0.2617574610626809,0.04835366753635939,1.0852804511431453,1
2019-03-14,2018Q4,132,0.9088626317176056,0.109399,False,0.3252946446050466,0.2466353214162226,0.07865932318882399,1.232734058030046,1
2019-03-15,2018Q4,133,0.9110973595161388,0.1024065,False,0.3028219578895414,0.2544814631859489,0.04834049470359253,1.027818264853779,1
2019-03-18,2018Q4,133,0.9110973595161388,0.1093365,False,0.325741992128766,0.2696203018643391,0.05612169026442687,1.0508154651623496,1
2019-03-19,2018Q4,133,0.9110973595161388,0.115235,False,0.3414550001935472,0.2671760406979423,0.07427895949560487,1.1268466146852427,1
2019-03-20,2018Q4,133,0.9110973595161388,0.117356,False,0.3406217062029409,0.26013962764549,0.08048207855745093,1.1374020603315271,1
